State,County,Year,Month,Flash Flood Total Duration (Minutes),DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Northampton County,2016,1,1035,0,100,0,0,0,0,0,5.827090484,3.58888959,4.51,108,1.0506,3.46,47.4,72,0.647,46.8,38.6,68,0.216,38.4,29.9,69,-0.108,30,2441483,0.188386034,211.61,548.07,85,583.64,1511.62,2,795.25,2059.69,6,0,17.28856277,17.28856277,0.168524191,0.505938682,411448.9486,0,0.453731179,-1.783083439,28.65166473,30.43474817,1.123972721,3.072878915,2746138.482,0,6.371074677,0,3497915,3497915,3687.749115,97881.29214,9010067211,19,215,-30440736768,53722501120,84163237888,-4213.088124,929777239.9,-10293598067,0,209816153.6,-18334046208,33513650176,51847696384,9951044.582,433641275.7,2.43E+13,0,101120121.6,-26814464000,19171778560,45986242560,10530240.78,609591730.1,2.57E+13,0,167568726.4
VA,Virginia Beach City,2016,1,1035,0,100,0,0,0,0,0,350.1148979,142.6480863,3.96,90,0.3305,3.63,49.1,67,0.088,49,40.4,65,-0.075,40.5,31.7,67,-0.238,31.9,1379871,0.106471528,249.02,644.96,80,248.32,643.15,3,497.34,1288.1,28,0,16.98786163,16.98786163,0.308436661,0.660772819,425602.8033,0.094775729,0.778189063,-12.82937527,47.35764694,60.18702221,1.610544584,2.191292659,2226626.204,0.634371251,4.596948242,0,47609584,47609584,20308.98556,955645.0435,28077781800,3,136,-36746231808,43346735104,80092966912,57777.01141,1520456491,79878451587,0,872966496,-17950746624,36516519936,54467266560,41338426.63,766101773,5.72E+13,0,430979849.6,-24061188096,20431411200,44492599296,42968029.77,937380555.5,5.94E+13,0,593782521.6
VA,Accomack County,2016,2,360,0,100,0,0,0,0,0,9.687915378,6.259081223,5.31,115,1.9903,3.32,49.2,95,2.951,46.2,41,99,3.369,37.6,32.8,107,3.801,29,4097913,0.316196991,449.5,1164.2,36,860.54,2228.79,1,1310.04,3392.99,1,0,16.2040844,16.2040844,0.180350686,0.472678085,739061.4208,0,0.507402527,-2.126105547,39.73215485,41.85826039,1.637225239,3.742382408,6719751.957,0,8.715120792,0,5324367,5324367,3175.152002,109655.3593,13031947818,12,272,-25293377536,43306127360,68599504896,2759.378676,875098446.4,11325466908,0,350706880,-15466756096,22451828736,37918584832,12222497.98,419658905.1,5.02E+13,0,169065465.6,-21250611200,15943218176,37193829376,12934324.18,556090228.7,5.31E+13,0,241455043.2
VA,Albemarle County,2016,2,549,0,100,0,0,0,0,0,56.59296835,23.78073422,4.61,117,1.9001,2.71,47.6,68,0.817,46.8,38.3,89,2.237,36.1,29,105,3.669,25.3,2500327,0.192926466,720.7,1866.6,6,5.42,14.04,45,726.12,1880.64,8,0,47.33563614,47.33563614,7.669274507,6.000676535,19175694.12,5.839859009,16.72759132,29.26949883,1032.327393,1003.057894,225.8815807,144.8752509,564777815,177.223465,385.9023132,0,15437743,15437743,3819.038936,192166.1248,9548846165,1,31,-77610065920,84017963008,1.62E+11,520334.7186,6800694327,1.30E+12,663523712,7044508160,-55141769216,44232171520,99373940736,121915624.1,3976510836,3.05E+14,311854464,4110586470,-51692343296,60345135104,1.12E+11,121484479.5,3882516578,3.04E+14,-216592256,4500623360
VA,Clarke County,2016,2,3120,0,100,0,0,0,0,0,30.94274272,13.64216907,3.53,110,1.2465,2.28,44,77,1.372,42.6,35.1,88,2.304,32.8,26.1,96,3.137,23,622201,0.048009336,176.18,456.3,91,2.18,5.65,83,178.36,461.95,96,0,35.40774536,35.40774536,4.022440691,4.106788655,2502766.62,2.520294189,9.898249626,109.0712891,588.6589355,479.5876465,198.5257924,72.28866263,123669260.1,180.8697662,278.9112061,0,10130256,10130256,19715.6232,438687.1749,12281610883,1,29,-34383630336,33451259904,67834890240,2431670.264,3191961973,1.51E+12,-90996460,3305258752,-27828940800,23199375360,51028316160,104543484.7,1758901009,6.51E+13,39896030,1836616230,-24561463296,28305704960,52867168256,102117223.4,2015481923,6.36E+13,89739284,1815511859
VA,Frederick County,2016,2,1047,0,100,0,0,0,0,0,78.64742559,31.0954589,2.94,96,0.7737,2.17,43.8,76,1.34,42.5,34.8,92,2.475,32.3,25.7,99,3.515,22.2,1450671,0.111934491,413.5,1070.96,43,2.01,5.21,87,415.51,1076.17,46,0,46.68143845,46.68143845,5.687528397,4.811690623,8250732.508,4.326189041,12.17614841,86.44000244,864.907959,778.4679565,278.735687,97.34870718,405227056.7,255.1328278,375.0931427,0,583572,583572,674.7694215,12469.59935,980982484,1,31,-57350549504,68566499328,1.26E+11,472859.363,4436460846,6.87E+11,168960944,4637012480,-30214815744,43493306368,73708122112,105533899.9,2362812803,1.53E+14,135261112,2435648230,-53211344896,35793211392,89004556288,105071884.3,2891920068,1.53E+14,-21749833,2901932262
VA,Loudoun County,2016,2,962,0,100,0,0,0,0,0,285.6425264,96.15928876,4.31,117,1.7307,2.58,44.9,88,2.388,42.5,36,91,2.814,33.2,27.2,95,3.334,23.9,1818527,0.140318441,515.56,1335.29,20,5.58,14.45,44,521.14,1349.75,21,0,47.2486763,47.2486763,3.767573693,3.454167071,6851434.485,2.684915066,8.206111145,3.660959244,584.6314087,580.9704494,140.7434451,64.06895785,256369955.7,130.5337219,201.8742676,0,1351270,1351270,1355.456527,29599.66179,2469019638,1,31,-74493296640,1.01E+11,1.76E+11,309310.0051,3921195746,5.63E+11,16215820,3960407552,-38274494464,39779270656,78053765120,66757795.84,2111548716,1.22E+14,46377888,2165677056,-61251391488,69382537216,1.31E+11,66557892.03,2392617885,1.21E+14,0,2256628736
VA,Northampton County,2016,2,300,0,100,0,0,0,0,0,5.827090484,3.58888959,5.62,123,2.3252,3.29,50.4,91,2.593,47.8,42,99,2.975,39,33.5,100,3.273,30.2,2441483,0.188386034,211.61,548.07,85,583.64,1511.62,2,795.25,2059.69,6,0,17.28856277,17.28856277,0.168524191,0.505938682,411448.9486,0,0.453731179,-1.783083439,28.65166473,30.43474817,1.123972721,3.072878915,2746138.482,0,6.371074677,0,3497915,3497915,3687.749115,97881.29214,9010067211,19,215,-30440736768,53722501120,84163237888,-4213.088124,929777239.9,-10293598067,0,209816153.6,-18334046208,33513650176,51847696384,9951044.582,433641275.7,2.43E+13,0,101120121.6,-26814464000,19171778560,45986242560,10530240.78,609591730.1,2.57E+13,0,167568726.4
VA,Northumberland County,2016,2,300,0,100,0,0,0,0,0,16.45894725,12.47803401,5.03,117,1.928,3.1,49.2,82,1.942,47.3,39.6,89,2.264,37.3,30.1,92,2.686,27.4,984948,0.075999074,191.3,495.46,88,94.33,244.31,7,285.63,739.78,77,0,19.70364952,19.70364952,1.626692225,2.322182429,1602207.254,0.579628438,5.005557299,-0.620000005,48.17911148,48.79911149,10.80850232,12.34882433,10657853.42,4.225028992,29.85142288,0,10917304,10917304,10140.95256,323833.1463,9999607959,2,167,-26512820224,25499717632,52012537856,-49577.53452,2903142156,-48886522846,0,2480503322,-19451404288,17644580864,37095985152,18931819.14,1582578731,1.87E+13,0,1104397670,-16203688960,17791275008,33994963968,18987048.08,1852623013,1.87E+13,0,1515132288
VA,Patrick County,2016,2,60,0,100,0,0,0,0,0,14.14176732,8.113477432,6.05,121,2.4977,3.55,47.6,60,-0.337,47.9,38.2,69,1.065,37.1,28.8,91,2.482,26.3,1642216,0.126714198,483.1,1251.22,27,2.77,7.17,76,485.87,1258.4,30,0,53.36567307,53.36567307,10.38979425,7.253031918,17062286.36,8.536287308,20.7229681,234.2951508,1078.785645,844.4904938,482.0685031,175.4205531,792630048.6,426.3099976,818.9708374,0,691199,691199,794.3977164,12722.96413,1306170174,1,27,-57233223680,96647241728,1.54E+11,-1526327.455,7712046362,-2.51E+12,716937024,8268517888,-44332732416,63486242816,1.08E+11,194326505.6,4663812158,3.20E+14,369357408,4874678477,-60732514304,43079512064,1.04E+11,195853897.8,4491501702,3.22E+14,-188838144,5410736333
VA,Spotsylvania County,2016,2,165,0,100,0,0,0,0,0,122.3304409,43.67759313,3.31,89,0.5445,2.77,48.7,75,1.204,47.5,39,95,2.919,36.1,29.3,110,4.644,24.7,1431325,0.110441744,401.5,1039.88,45,12.76,33.05,31,414.26,1072.93,47,0,34.59052277,34.59052277,2.843575191,2.062345294,4070080.261,2.482428074,5.307799244,-20.41799927,165.4253693,185.8433685,86.98825988,22.23867818,124508471.1,87.27249146,114.1259537,0,5860267,5860267,3039.511646,98239.39054,4350529007,1,36,-57379254272,58688851968,1.16E+11,-788473.6628,3810549641,-1.13E+12,103010008,3960027853,-40835858432,32538314752,73374173184,47155439.36,2099900958,6.75E+13,44526120,2184314573,-36330426368,44483198976,80813625344,48153499.57,2264947114,6.89E+13,-34888276,2390167808
KS,Montgomery County,2016,3,540,62,38.12967742,61.87032258,0,0,0,0,19.47396182,9.774614332,2.54,74,-0.1777,2.72,65.5,120,7.089,58.4,52.8,119,5.836,47,40.1,111,4.59,35.5,2219393,0.17124946,643.53,1666.735049,76,7.95,20.59,21,651.48,1687.33,76,0,33.23989105,33.23989105,1.618406191,1.901396607,3589309.343,1.02022779,3.649112749,206.2576599,336.6865234,130.4288635,253.1311061,19.49708056,561797404.9,252.3059082,279.0963745,0,11299895,11299895,14044.63095,343771.1412,31170555620,1,40,-58741374976,65417900032,1.24E+11,-218766.5056,2317905893,-4.86E+11,24244628,1569810048,-49269297152,41592082432,90861379584,26419109.16,1155964711,5.86E+13,17534390,845488780.8,-43211689984,37177139200,80388829184,26911093.13,1525129334,5.97E+13,0,954682585.6
KS,Allen County,2016,4,1760,142,0,58.257,41.743,0,0,0,9.680845374,4.832781925,5.8,108,1.9484,3.85,70.3,105,3.199,67.1,58.8,105,3.039,55.8,47.3,102,2.88,44.4,1737308,0.134051543,500.3,1295.771052,97,5.02,13,37,505.32,1308.77,97,0,21.57102203,21.57102203,1.069247445,0.902500342,1857612.14,0.861773193,1.982928157,273.5799866,353.9569397,80.37695313,310.3272131,13.78815331,539133950,311.3669434,327.9827271,0,14333746,14333746,12893.05184,399433.6172,22399202107,1,28,-43700252672,43407298560,87107551232,-101227.1279,1569175138,-1.76E+11,58100096,1084901683,-23101904896,22616621056,45718525952,10722888.49,765184017.2,1.86E+13,26468814,575234323.2,-24789450752,24211503104,49000953856,11019083.46,1003759441,1.91E+13,-18802293,653575808
KS,Anderson County,2016,4,89,148,8.374666667,35.62166667,56.00366667,0,0,0,5.167076752,2.475064159,5.47,108,1.6993,3.77,70.1,107,3.694,66.4,58.8,108,3.696,55.1,47.6,110,3.817,43.8,2015637,0.155527546,579.65,1501.286608,86,4.09,10.59,46,583.74,1511.88,87,0,30.40131378,30.40131378,1.508755304,1.732502149,3041103.015,1.035663962,2.978320456,261.5471497,371.3627319,109.8155823,317.9900363,19.15376008,640952482.8,318.3432922,343.0741699,0,1561759,1561759,1317.023775,29103.01242,2654641850,1,29,-49013264384,46923837440,95937101824,427492.8307,2250386852,8.62E+11,89187008,1414889600,-36193185792,31290390528,67483576320,11456982.01,1116851155,2.31E+13,39597232,757346713.6,-27465930752,32264298496,59730229248,11307252.48,1466987691,2.28E+13,-29550746,874837222.4
KS,Ellis County,2016,4,900,76,40,44.26633333,15.73366667,0,0,0,12.41107228,5.66092755,6.22,127,4.1229,2.1,69.2,97,2.932,66.3,55.1,96,2.594,52.5,41,93,2.273,38.7,3138914,0.242200154,899.91,2330.7562,24,0.46,1.19,80,900.37,2331.95,26,0,30.69750404,30.69750404,1.957538785,2.099447222,6144545.897,1.280488431,4.333242273,513.430542,717.8208618,204.3903198,622.4559375,36.78703302,1953835657,622.1953125,670.5761108,0,17355528,17355528,18854.19715,470928.2875,59181703379,1,34,-52695879680,71139672064,1.24E+11,-566779.2733,3357185992,-1.78E+12,68027344,2263016704,-41334099968,40301748224,81635848192,18717129.97,1863861300,5.88E+13,27789757,1221553792,-38670774272,31260305408,69931079680,19376611.72,1971181682,6.08E+13,-28391110,1424855488
KS,Geary County,2016,4,84,133,4.901666667,57.07666667,38.02166667,0,0,0,33.62192398,14.65512304,5.91,124,2.9882,2.92,69.8,103,3.577,66.2,57.7,111,3.952,53.7,45.7,116,4.448,41.3,1412061,0.108955324,384.62,996.161227,104,19.87,51.46,4,404.49,1047.62,103,0,33.30909348,33.30909348,3.183252166,3.248969934,4494946.237,2.265389442,7.493361473,312.4071045,472.3341064,159.927002,385.5478804,35.76467247,544417125.5,383.7773132,436.7505493,0,75984816,75984816,77100.64117,2192738.293,1.09E+11,1,54,-54952488960,85272551424,1.40E+11,-834757.5727,4235298296,-1.18E+12,125455080,3397451776,-33578704896,45121069056,78699773952,14103439.83,2227202404,1.99E+13,21516990,1696726400,-40151486464,35629510656,75780997120,15215495.7,2697994160,2.15E+13,-43404408,2378829824
KS,Gray County,2016,4,720,121,36.094,7.016666667,56.88933333,0,0,0,2.678682467,1.081510828,6.59,128,4.7945,1.8,69.1,80,1.581,67.5,55.1,90,1.924,53.2,41,96,2.17,38.8,2982666,0.230143981,868.87,2250.362969,39,0.43,1.11,82,869.3,2251.48,39,0,13.8849802,13.8849802,0.605008464,0.729458054,1804538.174,0.336216509,1.553252637,772.2401123,879.6439209,107.4038086,835.7866086,18.38274953,2492872301,838.0236816,856.9489136,0,15262587,15262587,8869.320762,327508.87,26454221480,3,45,-18047100928,28248117248,46295218176,13356.56052,670609843.2,39838158925,0,499407712,-11210039296,12724402176,23934441472,16906692.29,350692919.3,5.04E+13,0,245872336,-16228295680,11350915072,27579210752,16923189.13,441559561,5.05E+13,0,338230240
KS,Jefferson County,2016,4,74,92,7.914666667,92.08533333,0,0,0,0,13.05617401,5.776926972,6.23,120,2.9851,3.24,69,105,3.697,65.3,57.2,109,3.583,53.6,45.5,107,3.573,41.9,1949533,0.150426929,532.57,1379.349968,96,24.1,62.42,2,556.67,1441.77,94,0,24.70989227,24.70989227,2.802106005,2.458633651,5462798.126,2.363579988,5.62517786,247.9832611,364.2697449,116.2864838,310.2523089,26.36215123,604847114.5,312.6921997,343.7223206,0,96914448,96914448,35891.03471,1754794.467,69970756564,1,49,-58592268288,52749352960,1.11E+11,66433.31997,3288015407,1.30E+11,0,2704956928,-30589646848,32715589632,63305236480,20439668.95,1749001542,3.98E+13,0,1547309158,-26213357568,35862839296,62076196864,20790713.18,2071897728,4.05E+13,0,1654590003
KS,Montgomery County,2016,4,120,67,33.45333333,66.54666667,0,0,0,0,19.47396182,9.774614332,5.3,102,1.4916,3.81,71.9,100,2.63,69.3,60.2,100,2.454,57.7,48.4,95,2.197,46.2,2219393,0.17124946,643.53,1666.735049,76,7.95,20.59,21,651.48,1687.33,76,0,33.23989105,33.23989105,1.618406191,1.901396607,3589309.343,1.02022779,3.649112749,206.2576599,336.6865234,130.4288635,253.1311061,19.49708056,561797404.9,252.3059082,279.0963745,0,11299895,11299895,14044.63095,343771.1412,31170555620,1,40,-58741374976,65417900032,1.24E+11,-218766.5056,2317905893,-4.86E+11,24244628,1569810048,-49269297152,41592082432,90861379584,26419109.16,1155964711,5.86E+13,17534390,845488780.8,-43211689984,37177139200,80388829184,26911093.13,1525129334,5.97E+13,0,954682585.6
KS,Osage County,2016,4,173,68,31.53566667,68.46433333,0,0,0,0,8.480476293,4.05814203,6.18,117,2.8607,3.32,70.1,111,4.309,65.8,58.4,112,4.365,54,46.7,112,4.431,42.3,2500279,0.192922762,705.52,1827.288412,68,14.33,37.11,10,719.85,1864.4,62,0,24.3860569,24.3860569,1.776867304,1.525136944,4442664.005,1.432355165,3.516131115,272.0651245,398.0445862,125.9794617,332.3690937,18.88296337,831015465.1,332.6638489,356.7003235,0,3582315,3582315,2303.09713,47421.6155,5758385388,2,44,-38600376320,55751692288,94352068608,-1676.515658,2243180624,-4191756892,88831056,1686563968,-24063078400,27998500864,52061579264,11407390.54,1162682167,2.85E+13,30547780,919527872,-27753191424,27532032000,55285223424,11641368.38,1400275317,2.91E+13,-23285000,1040002739
KS,Wabaunsee County,2016,4,180,117,10.41,61.93066667,27.657,0,0,0,3.323982018,1.589079724,7.51,126,4.369,3.14,69.5,105,3.904,65.6,57.6,112,4.045,53.6,45.7,111,4.194,41.5,2789527,0.215241281,794.3,2057.227556,46,5.32,13.78,34,799.62,2071.01,46,0,32.67838287,32.67838287,2.9849924,2.482716637,8326716.895,2.326490641,6.183546066,272.852356,488.8027954,215.9504395,381.0317415,48.13132733,1062898331,385.0733643,444.024292,0,90021504,90021504,36836.0148,1762298.145,1.03E+11,1,26,-57629364224,44116365312,1.02E+11,-128424.4589,3427955510,-3.58E+11,239321776,2716268544,-32909639680,25946802176,58856441856,12546028.21,1825366394,3.50E+13,103006856,1442522880,-28451522560,36609093632,65060616192,12853437.13,2135614511,3.59E+13,-77258616,1864538112
NV,Clark County,2016,4,273,223,0,3.678666667,69.836,26.48533333,0,0,25.03768686,12.66697374,1.49,121,1.073,0.42,73.4,68,0.432,73,62.2,87,1.745,60.5,50.9,104,2.957,47.9,27104326,2.091383179,7891.42,20438.68,6,169.38,438.69,2,8060.8,20877.38,6,0,78.0610733,78.0610733,8.300512938,9.287194533,224979808.6,3.902926445,22.8973217,144.0630493,3628.923828,3484.860779,1008.17185,487.2594773,27340387583,914.6258545,1681.684082,0,45200532,45200532,7203.62135,448938.5703,1.95E+11,2,114,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.58E+11,2.52E+11,5.10E+11,171624912.5,5102753480,4.65E+15,8305664,4402522112
KS,Chase County,2016,5,2049,35,70.96774194,22.58064516,6.451612903,0,0,0,1.306650913,0.742189633,6.88,108,2.4445,4.44,72.8,30,-2.641,75.4,62.7,41,-1.313,64,52.6,64,0.028,52.6,2688736,0.207464198,773.06,2002.216209,50,4.67,12.1,41,777.73,2014.31,50,0,27.778162,27.778162,2.714716837,2.267948711,7299156.889,2.090430021,5.779624939,338.9521484,504.8189697,165.8668213,415.9910886,30.3518041,1118490216,419.0359192,452.3383636,0,5976063,5976063,5926.664817,148527.7943,15935237054,1,28,-47327375360,48984395776,96311771136,-53937.669,3110149888,-1.45E+11,205031248,2526503936,-27687331840,29739679744,57427011584,15582991.38,1643736725,4.19E+13,95535080,1303201792,-31577096192,30339815424,61916911616,15781576.61,1964383012,4.24E+13,-61716770,1732374400
KS,Douglas County,2016,5,90,6,93.5483871,6.451612903,0,0,0,0,97.34078467,40.24127356,8.14,115,3.3766,4.76,73.4,39,-1.752,75.2,63.2,43,-1.1,64.3,52.9,53,-0.531,53.4,1654092,0.127630556,455.87,1180.69788,101,18.77,48.61,5,474.64,1229.31,100,0,27.18739128,27.18739128,2.355536788,2.3348268,3896274.557,1.70417732,5.269273615,235.2426147,364.9827881,129.7401733,295.5255079,29.20018539,488826378.5,298.8008728,332.4656342,0,99125680,99125680,73055.50814,2625244.328,1.21E+11,1,44,-42674384896,58717761536,1.01E+11,167119.5395,2919874538,2.76E+11,27290040,2290979072,-31357210624,28393478144,59750688768,22306609.65,1503761411,3.69E+13,4643997.25,1209757517,-34106808320,27739944960,61846753280,22441809.88,1863738352,3.71E+13,0,1492262131
KS,Jefferson County,2016,5,180,6,93.5483871,6.451612903,0,0,0,0,13.05617401,5.776926972,8.02,113,3.3204,4.7,73.1,40,-1.936,75,62.6,43,-1.174,63.8,52,56,-0.509,52.5,1949533,0.150426929,532.57,1379.349968,96,24.1,62.42,2,556.67,1441.77,94,0,24.70989227,24.70989227,2.802106005,2.458633651,5462798.126,2.363579988,5.62517786,247.9832611,364.2697449,116.2864838,310.2523089,26.36215123,604847114.5,312.6921997,343.7223206,0,96914448,96914448,35891.03471,1754794.467,69970756564,1,49,-58592268288,52749352960,1.11E+11,66433.31997,3288015407,1.30E+11,0,2704956928,-30589646848,32715589632,63305236480,20439668.95,1749001542,3.98E+13,0,1547309158,-26213357568,35862839296,62076196864,20790713.18,2071897728,4.05E+13,0,1654590003
KS,Johnson County,2016,5,120,6,93.5483871,6.451612903,0,0,0,0,471.4862701,191.8602312,7.86,113,3.0565,4.8,72.9,42,-1.817,74.7,62.6,34,-1.634,64.2,52.2,35,-1.552,53.8,1672411,0.129044059,473.37,1226.022672,99,6.52,16.89,28,479.89,1242.91,99,0,35.99822617,35.99822617,2.302181926,2.054778253,3847657.372,1.78303206,4.425374889,223.723938,347.7691345,124.0451965,300.453077,22.72023345,502481030.9,305.7855835,324.7158813,0,101931256,101931256,44346.88083,2109027.85,74166211309,1,28,-55079604224,62039355392,1.17E+11,586875.3337,3121325796,9.81E+11,88554200,2601650432,-36590407680,33683243008,70273650688,22643770.87,1555653930,3.79E+13,31731148,1333849472,-41049538560,37481541632,78531080192,22259206.08,2013510080,3.72E+13,-37793888,1631693184
KS,Leavenworth County,2016,5,240,6,93.5483871,6.451612903,0,0,0,0,66.06456287,24.29628776,8.62,118,3.8684,4.75,73.2,41,-1.813,75,62.8,40,-1.279,64.1,52.3,47,-0.827,53.1,1641401,0.126651312,462.83,1198.724197,100,6.14,15.9,31,468.97,1214.63,101,0,30.54700089,30.54700089,3.330410716,2.729923166,5462146.668,2.739849091,6.824412584,225.40242,354.7199402,129.3175201,284.8173931,26.79992913,467499553.9,282.3520203,322.9624939,0,101697088,101697088,34035.13487,1766943.959,55865304403,1,30,-67108757504,56789700608,1.24E+11,-34483.53825,3820140256,-56601314159,82977536,3517567488,-33647040512,34057320448,67704360960,36734418.33,2034996609,6.03E+13,29910188,1955089280,-41940336640,41017745408,82958082048,37101468.78,2370030415,6.09E+13,-20116142,2154739456
KS,Lincoln County,2016,5,1319,0,99.85032258,0.149677419,0,0,0,0,1.648999453,0.992507958,6.33,111,2.4663,3.86,74.6,49,-0.796,75.4,62.3,48,-1.025,63.3,50,43,-1.236,51.2,2516294,0.194158488,719.4,1863.237447,59,1.06,2.75,71,720.46,1865.98,60,0,25.08675766,25.08675766,2.322580272,1.962367174,5844294.803,1.864029944,4.877156448,387.825531,559.772644,171.947113,458.5875383,33.48715647,1153941071,457.1807709,502.6230103,0,9688786,9688786,14974.41338,345194.22,37680026547,1,35,-40182050816,45619175424,85801226240,-465973.7341,2641306803,-1.17E+12,75937496,2168332032,-32658153472,29860919296,62519072768,32955405.82,1489984993,8.29E+13,47200612,1279172762,-28377266176,26911930368,55289196544,33612214.95,1551248120,8.46E+13,-555113.3125,1285716634
KS,Logan County,2016,5,1089,6,93.54903226,6.450967742,0,0,0,0,1.013917073,0.521710346,2.1,49,-0.7502,2.85,72.6,36,-1.875,74.5,59.5,41,-1.31,60.8,46.4,48,-0.737,47.1,3741395,0.288687886,1072.99,2779.031343,11,0.11,0.28,98,1073.1,2779.32,11,0,26.73047447,26.73047447,1.468991326,1.550380451,5496076.8,0.906994462,3.457518339,794.7858887,1061.85022,267.0643311,945.4094535,53.04046141,3537150202,947.6624756,1014.776245,0,8750351,8750351,5452.022696,131960.5991,20398170453,3,40,-53487448064,72682233856,1.26E+11,-350229.6601,2037775300,-1.31E+12,23572266,1148238336,-43780378624,43479183360,87259561984,6328827.947,1120214768,2.37E+13,8115558.5,567595366.4,-35148263424,30139090944,65287354368,6724551.541,1196180237,2.52E+13,-11550027,606204236.8
